step;time_ps;total_force_error_percent;total_potential_energy_error_kJ_mol
7880;78,8;0,693516425125888;11,8215541088328
7900;79;0,567393534359236;12,0076210402731
7909;79,09;1,08316581392572;12,3997896376227
7920;79,2;0,491357386202487;11,5590587629725
7940;79,4;0,540954057314941;12,359666774443
7944;79,44;0,604590389704023;12,576247760625
7960;79,6;0,264514519265763;11,5259441806647
7979;79,79;0,69671078843889;12,6538491214816
7980;79,8;0,497134746254631;11,7526650016462
8000;80;0,65095127000183;11,9433940081571
8014;80,14;0,492223936801504;12,8895878060542
8020;80,2;0,34109754078934;11,9279678063956
8040;80,4;0,451545310984846;12,484880063492
8049;80,49;0,632173071476109;13,1766096504226
8060;80,6;0,84229788496142;12,1279075324275
8080;80,8;0,575066811881947;12,4977103374884
8084;80,84;0,696156143200801;12,6733128344251
8100;81;0,452234949339833;11,8736615604774
8119;81,19;0,620381843292737;12,402362490229
8120;81,2;0,527771547587709;11,8605829486756
8140;81,4;0,376736257307546;12,0126970313633
8154;81,54;2,00226822337696;12,8133067010753
8160;81,6;0,503211391695448;11,8407879526911
8180;81,8;0,671224646099789;12,342038461171
8189;81,89;0,575636325427174;12,889458268602
8200;82;0,657689634233532;12,1360716735157
8220;82,2;0,680209784517148;12,7377683444957
8224;82,24;0,988366006977132;12,9988378166307
8240;82,4;0,371276582175764;11,8393344291555
8259;82,59;0,69925016593795;12,8043151711748
8260;82,6;0,440393041219377;11,7057240223944
8280;82,8;0,500508443393106;11,7398216471348
8294;82,94;1,07256965125177;12,261185595982
8300;83;1,01246813994277;11,5267624810685
8320;83,2;0,805416806750406;11,8097067804893
8329;83,29;0,868069156111659;12,5405703109215
8340;83,4;0,277943440134194;11,7373701284121
8360;83,6;0,88095339186545;12,2042543741707
8364;83,64;1,16426431003492;12,4139464235297
8380;83,8;0,393497414034516;11,7265939556734
8399;83,99;0,765228951396329;12,4769114906874
8400;84;0,681925591891114;11,9588799897836
8420;84,2;0,536913084923016;11,9096107514735
8434;84,34;0,55352483957743;12,5492757059625
8440;84,4;0,630922422266013;11,641177490885
8460;84,6;0,559103525328762;11,9216112999462
8469;84,69;0,571967550453338;12,4468714878325
8480;84,8;0,453610321143268;11,8813956102712
8500;85;0,40395408310088;12,4245296743062
8504;85,04;0,820313145497586;12,8336608272376
8520;85,2;0,536917364131244;12,0700923147287
8539;85,39;0,420574281228214;12,6054122841742
8540;85,4;0,337934651852547;11,8590759192016
8560;85,6;0,592152381281046;11,8995833651408
8574;85,74;0,593546174386846;12,5924782012044
8580;85,8;0,434277605958951;11,9356820320669
8600;86;0,402327996969681;11,9601066136261
8609;86,09;0,784710877264057;12,6703763237903
8620;86,2;0,372357940845128;11,4188159425923
8640;86,4;0,507043896630726;12,5709370598945
8644;86,44;0,959860590836975;12,9485251660915
8660;86,6;0,47279698651265;11,7086649936706
8679;86,79;0,810039765997011;12,5927930196091
8680;86,8;0,67633059995121;11,719490679788
8700;87;0,340883995704089;11,6994272467201
8714;87,14;0,891547102733814;12,290536043631
8720;87,2;0,455178051910721;11,4315654310149
8740;87,4;0,541197413309078;11,682827013989
8749;87,49;0,578845360719987;12,3739323036904
8760;87,6;0,400596870180229;11,5374751274595
8780;87,8;0,613537716909515;12,1021749241281
8784;87,84;0,820928734496038;12,2981691634152
8800;88;0,395131481551001;11,5234042107165
8819;88,19;0,971354615883131;12,3749533721161
8820;88,2;0,746040276885263;11,6660173776769
8840;88,4;0,21120967232122;11,9022686437886
8854;88,54;0,454839097800802;12,6651427836054
8860;88,6;0,576834484656151;11,6614123826544
8880;88,8;0,699375782245115;11,8332951001964
8889;88,89;0,566104293885898;12,3178234126557
8900;89;1,33289396101019;11,81424138302
8920;89,2;0,634081951147121;12,387918539753
8924;89,24;0,523989248891811;12,6887741183697
8940;89,4;0,600810126343864;11,7319528395298
8959;89,59;1,22558941073216;12,4927526113925
8960;89,6;1,07544107682609;11,8295492567772
8980;89,8;0,262416980355104;12,0401804653089
8994;89,94;0,611033180604021;12,7200129783168
9000;90;0,511161390637536;12,3066668266034
9020;90,2;0,654513950955462;12,2729292638971
9029;90,29;0,525239918776941;12,6962141871815
9040;90,4;0,36103351716533;11,9952925114947
9060;90,6;0,921426845997974;12,247606945041
9064;90,64;0,729820530396388;12,4711872098277
9080;90,8;0,704907618946724;11,9200456278129
9099;90,99;1,09695183371101;12,7034107757523
9100;91;0,760942001913894;11,6714289254525
9120;91,2;0,365097942872098;12,0884717574694
9134;91,34;0,292422238276633;12,6731350970336
9140;91,4;0,408900411082947;11,9649934398255
9160;91,6;0,534346039438265;12,3029773320722
9169;91,69;0,941184532599029;12,9440338886599
9180;91,8;0,641956500642282;12,1701720678291
9200;92;0,398453514082346;12,5891052606091
9204;92,04;0,388996436453725;12,8008777222127
9220;92,2;0,355506326876715;11,7684085660496
9239;92,39;0,858207496413877;12,2778419073807
9240;92,4;0,789937195204987;11,5765360882292
9260;92,6;0,529321203470781;11,6700072451752
9274;92,74;0,821897163494263;12,4023284632427
9280;92,8;0,719462431744351;11,4954935990301
9300;93;0,334405146847586;12,0332684508671
9309;93,09;0,398915652788927;12,5829997871981
9320;93,2;0,912028875765876;11,806752629816
9340;93,4;0,737717243986589;12,4595025219076
9344;93,44;0,891955859275077;12,6737882649654
9360;93,6;0,340796310505467;11,8565596773921
9379;93,79;1,55190534714918;13,2888407226196
9380;93,8;0,634994235671477;11,8943353415747
9400;94;0,356056383019342;12,2479483609449
9414;94,14;0,670594601890868;12,7888812239214
9420;94,2;0,440712414223991;11,8910376070394
9440;94,4;0,785570078922185;12,1764928364179
9449;94,49;0,866284063933219;12,6582120994844
9460;94,6;0,305170261473389;11,8040636340536
9480;94,8;0,319531146450612;12,2416448501755
9484;94,84;0,467655859480136;12,4718714406319
9500;95;0,788610004049793;12,0334697326227
9519;95,19;0,629266239984832;12,8990879577843
9520;95,2;0,480447300133271;11,9368364987107
9540;95,4;0,360049877530665;12,3911004138811
9554;95,54;0,845037956648103;13,4348985671104
9560;95,6;0,63101371000989;12,2135219322883
9580;95,8;0,49546410119235;12,4423178843325
9589;95,89;0,513533038564992;12,9412093935824
9600;96;0,23797305849817;11,7651711831008
9620;96,2;0,80423329079598;12,3515331278776
9624;96,24;0,577417898282834;12,801439340267
9640;96,4;0,89522624555766;11,7802114068195
9659;96,59;0,515021794475395;12,964554222278
9660;96,6;0,402041013733227;12,3057632767451
9680;96,8;0,399298006671897;12,3049999028591
9694;96,94;0,826668150663303;13,3161232056443
9700;97;0,544937886185208;12,2272969597944
9720;97,2;0,493645604714759;12,2963657019601
9729;97,29;0,774328107264584;12,8100454182625
9740;97,4;0,38366596859052;12,0830237094565
9760;97,6;0,501285907542699;12,533611938078
9764;97,64;0,519758198531297;12,7021448727103
9780;97,8;0,77130539878849;12,0416771278162
9799;97,99;0,886035952009138;12,8241614603886
9800;98;0,669448490326049;11,9280088098432
9820;98,2;0,684278873374083;12,0177394647481
9834;98,34;0,906405570998425;12,8014749850985
9840;98,4;0,6962932737015;11,9210969335895
9860;98,6;0,594140578271591;12,2328923763462
9869;98,69;0,630361586065842;12,797832016704
9880;98,8;0,711131094368156;12,0801586425424
9900;99;1,19576545421038;12,9452098866989
9904;99,04;0,743904842853923;13,075159493898
9920;99,2;0,301129499842899;12,2527618584453
9939;99,39;0,985465082950116;13,7912738116504
9940;99,4;0,702109075633423;12,6970733492355
9960;99,6;0,557315456754548;12,7666496332823
9974;99,74;0,489642820116241;13,3926535962744
9980;99,8;0,462757832340023;12,4170303344684
10000;100;1,03327834818131;12,7930099647171
