step;time_ps;potential_energy_kJ_mol;kinetic_energy_kJ_mol;total_energy_kJ_mol;temperature_K
939;9,39;-102,828219611004;7682,92003590857;7580,09181629756;308,014295441223
940;9,4;-100,977650545668;7655,67606629033;7554,69841574466;306,922063312323
941;9,41;-98,9152574221556;7607,62325008704;7508,70799266488;304,995588188589
942;9,42;-96,4492980858113;7600,90476831839;7504,45547023257;304,726238980379
943;9,43;-93,5625191651823;7558,91676852648;7465,3542493613;303,042907107544
944;9,44;-90,4313577718812;7556,96748970406;7466,53613193218;302,964758989342
945;9,45;-88,7707633814659;7532,31736288275;7443,54659950128;301,976516054375
946;9,46;-87,1710402334556;7532,51960797849;7445,34856774504;301,984624219028
947;9,47;-87,102875300793;7537,15815552836;7450,05528022757;302,170587231628
948;9,48;-88,4215019943737;7501,61644084022;7413,19493884585;300,745691989029
949;9,49;-90,6278753604155;7493,50288259078;7402,87500723036;300,42041306955
950;9,5;-93,1307058251111;7576,30882342245;7483,17811759734;303,740168241335
951;9,51;-95,6823620323359;7556,75974858084;7461,0773865485;302,956430484632
952;9,52;-97,9022946933627;7535,77514460619;7437,87284991283;302,115141238075
953;9,53;-99,3217096830111;7536,21627681778;7436,89456713477;302,132826574733
954;9,54;-100,108720216254;7537,02142031033;7436,91270009408;302,165105409399
955;9,55;-100,315242067579;7515,83621791449;7415,52097584691;301,315774014663
956;9,56;-100,067625478987;7513,60112391028;7413,5334984313;301,226167341454
957;9,57;-99,4248165430766;7538,63171556403;7439,20689902095;302,229663410224
958;9,58;-98,7952312021716;7482,64759532748;7383,85236412531;299,985216081609
959;9,59;-98,3166894182392;7437,43185081929;7339,11516140105;298,172481389272
960;9,6;-97,8577111022472;7419,57571306708;7321,71800196483;297,456614809464
961;9,61;-97,152080656161;7385,98889194678;7288,83681129062;296,110092784618
962;9,62;-96,7823464957962;7349,488916072;7252,7065695762;294,646780098797
963;9,63;-97,1236782685529;7358,19129106623;7261,06761279768;294,995665143804
964;9,64;-98,3143614840496;7371,24611934175;7272,9317578577;295,519043457596
965;9,65;-100,25832511142;7370,22422448725;7269,96589937582;295,478074890677
966;9,66;-102,325118270594;7390,7417075261;7288,4165892555;296,300636892221
967;9,67;-103,925779412926;7410,02767570949;7306,10189629656;297,073826496453
968;9,68;-104,623308426471;7393,01224426004;7288,38893583357;296,391664492288
969;9,69;-104,466317005557;7362,27923088996;7257,8129138844;295,159553860428
970;9,7;-103,678511184811;7437,61024749509;7333,93173631028;298,179633452049
971;9,71;-102,350535040281;7479,0940044539;7376,74346941362;299,842749833868
972;9,72;-100,994086931922;7503,65191632168;7402,65782938976;300,827295798958
973;9,73;-100,281916289581;7524,19955809447;7423,91764180489;301,65106688782
974;9,74;-100,404116997696;7492,80243492828;7392,39831793058;300,392331572899
975;9,75;-101,12772379886;7481,01145835548;7379,88373455662;299,919622066011
976;9,76;-102,124825245229;7446,26100771694;7344,13618247171;298,526449220313
977;9,77;-103,42785896272;7423,83964900159;7320,41179003887;297,627559348329
978;9,78;-104,56509387793;7381,10462518112;7276,53953130319;295,914278695764
979;9,79;-105,406403703063;7391,75519791692;7286,34879421386;296,341268517593
980;9,8;-106,626923999313;7395,94176632584;7289,31484232653;296,509111331623
981;9,81;-106,114260091754;7438,69516706782;7332,58090697606;298,223128729397
982;9,82;-105,006352123706;7424,36967362829;7319,36332150458;297,64880845169
983;9,83;-104,02756823723;7413,34673813996;7309,31916990273;297,206890314802
984;9,84;-103,756616319332;7428,57443830106;7324,81782198173;297,817380768222
985;9,85;-103,962289200098;7424,06940260562;7320,10711340553;297,636770350674
986;9,86;-104,2983012543;7445,44449312352;7341,14619186922;298,493714509287
987;9,87;-104,304814216912;7428,7714931883;7324,46667897139;297,825280853342
988;9,88;-104,414580533587;7430,63180118783;7326,21722065424;297,899862061411
989;9,89;-105,12839602966;7430,68376536576;7325,5553693361;297,901945346097
990;9,9;-106,203183320037;7411,31624025686;7305,11305693683;297,125486060698
991;9,91;-107,444041285182;7409,33837251732;7301,89433123214;297,046191790366
992;9,92;-108,438598980708;7466,18002981305;7357,74143083235;299,325018452862
993;9,93;-109,155772090161;7469,59196450546;7360,4361924153;299,461805593098
994;9,94;-109,461209229082;7478,68087000357;7369,21966077448;299,826186949437
995;9,95;-109,271911657966;7453,50371996696;7344,23180830899;298,816815240048
996;9,96;-108,706964268211;7448,57763300808;7339,87066873987;298,619324546819
997;9,97;-107,828250655617;7403,84408660036;7296,01583594474;296,825921554862
998;9,98;-106,721350831353;7409,32654845944;7302,60519762809;297,045717754603
999;9,99;-105,442180001404;7428,51758196255;7323,07540196115;297,815101352978
1000;10;-104,238301945006;7395,96268746332;7291,72438551832;296,509950076448
1001;10,01;-103,537286301603;7411,88033798739;7308,34305168578;297,14810118154
1002;10,02;-103,428599888686;7447,36023714475;7343,93163725606;298,570518190984
1003;10,03;-103,959682662949;7421,87613796456;7317,91645530161;297,54884064947
1004;10,04;-104,848001541926;7383,99861229214;7279,15061075021;296,030300910865
1005;10,05;-105,646205152273;7377,72548725609;7272,07928210382;295,778806403678
1006;10,06;-105,718745102885;7385,82778544254;7280,10904033965;296,103633898392
1007;10,07;-105,459850941516;7340,52597592884;7235,06612498732;294,287448792422
1008;10,08;-104,885033924398;7327,13692640352;7222,25189247912;293,750671286357
1009;10,09;-103,824008005226;7332,98003208384;7229,15602407862;293,984925980003
1010;10,1;-102,568026728199;7307,08289423943;7204,51486751124;292,946689394199
1011;10,11;-101,361448730955;7322,65108720174;7221,28963847079;293,570830471311
1012;10,12;-100,710052350808;7319,41453478421;7218,70448243341;293,441074544152
1013;10,13;-101,19901597999;7318,66218215087;7217,46316617088;293,410912136474
1014;10,14;-103,080877731414;7342,73375639762;7239,65287866621;294,375960444555
1015;10,15;-106,980018728685;7316,12760676752;7209,14758803883;293,309299019677
1016;10,16;-109,678499884097;7368,00077137424;7258,32227149015;295,388934909934
1017;10,17;-111,397116941711;7336,65935253676;7225,26223559505;294,132432825279
1018;10,18;-112,230736906742;7317,8345870702;7205,60385016346;293,377733200016
1019;10,19;-112,20101140379;7309,45134118914;7197,25032978535;293,041642291677
1020;10,2;-111,559978189873;7324,86401250738;7213,30403431751;293,659548383992
1021;10,21;-110,681574391277;7365,06476774083;7254,38319334956;295,271228219466
1022;10,22;-109,755286973252;7339,68110821397;7229,92582124071;294,2535773825
1023;10,23;-108,875521209767;7322,03289978869;7213,15737857892;293,546046852635
1024;10,24;-108,320740099771;7331,03200284868;7222,71126274891;293,906827958735
1025;10,25;-107,934423583436;7309,95970360492;7202,02528002148;293,062022939997
1026;10,26;-107,66212917186;7316,9117544216;7209,24962524974;293,340736114697
1027;10,27;-107,883069490941;7368,67807226981;7260,79500277887;295,416088434528
1028;10,28;-108,730066408323;7393,64932294469;7284,91925653637;296,417205476872
1029;10,29;-110,010384128669;7398,00143341601;7287,99104928734;296,591685002135
1030;10,3;-111,770049652295;7363,88586328555;7252,11581363325;295,223965014397
1031;10,31;-113,494518464539;7365,31056956905;7251,81605110451;295,281082607717
1032;10,32;-114,898929445678;7374,25752705804;7259,35859761236;295,63977315694
1033;10,33;-115,869214300418;7387,88421337456;7272,01499907414;296,186077708512
1034;10,34;-116,168312222648;7373,20437902062;7257,03606679797;295,597551625383
1035;10,35;-116,046494115113;7388,3354559348;7272,28896181969;296,204168376984
1036;10,36;-115,587865280376;7410,66014623465;7295,07228095427;297,099182736305
1037;10,37;-114,719755011074;7397,31929734781;7282,59954233674;296,564337631675
1038;10,38;-113,547905808441;7417,4545850146;7303,90667920616;297,371577120724
1039;10,39;-112,577839565263;7406,42845840656;7293,8506188413;296,929531049341
1040;10,4;-112,086538774017;7397,20504366164;7285,11850488763;296,559757111706
1041;10,41;-112,081771748486;7389,29706729243;7277,21529554395;296,24272013119
1042;10,42;-112,668700587789;7405,77770370515;7293,10900311736;296,90344178251
1043;10,43;-113,454493257551;7418,59920298678;7305,14470972923;297,41746575377
1044;10,44;-114,302759991453;7376,60113613283;7262,29837614137;295,733730284515
1045;10,45;-114,887222956926;7358,00427539576;7243,11705243883;294,988167538765
1046;10,46;-114,948103163517;7360,234704453;7245,28660128948;295,077587190588
1047;10,47;-114,796504305537;7378,7570433823;7263,96053907676;295,820162298564
1048;10,48;-114,384006580671;7323,21605939978;7208,83205281911;293,593480650241
1049;10,49;-113,561588796699;7349,10126607146;7235,53967727476;294,631238905965
1050;10,5;-113,830924805039;7377,4455359962;7263,61461119116;295,767582937903
1051;10,51;-112,644684072203;7340,11822993367;7227,47354586146;294,271101935389
1052;10,52;-111,328430703714;7379,07271254068;7267,74428183697;295,832817722928
1053;10,53;-110,170439697827;7353,26297945388;7243,09253975605;294,79808526247
1054;10,54;-109,355066538114;7358,09175905947;7248,73669252135;294,991674827519
1055;10,55;-108,694582067762;7393,64576881534;7284,95118674757;296,417062989036
1056;10,56;-108,221807438043;7408,44863402238;7300,22682658434;297,010521475646
1057;10,57;-107,798490025734;7430,91505341555;7323,11656338981;297,911217865577
1058;10,58;-107,308610860794;7427,67442276661;7320,36581190582;297,78129843892
1059;10,59;-106,86686127175;7460,06803823318;7353,20117696143;299,079983912425
1060;10,6;-106,952676749378;7516,34860846629;7409,39593171691;301,336316154119
1061;10,61;-107,75584249929;7505,12021772678;7397,36437522749;300,886161154925
1062;10,62;-108,842182946814;7517,98299876314;7409,14081581633;301,40184014414
1063;10,63;-109,644561812546;7547,42029563624;7437,77573382369;302,582004484479
1064;10,64;-109,925289192793;7532,90596412358;7422,98067493079;302,00011354018
1065;10,65;-109,432485467491;7532,79068226181;7423,35819679432;301,995491799844
1066;10,66;-108,399850584183;7513,14016167691;7404,74031109272;301,207687003656
1067;10,67;-106,873766678034;7526,14369672863;7419,2699300506;301,72900893184
1068;10,68;-104,812006854409;7500,3970388841;7395,58503202969;300,69680520736
1069;10,69;-102,523771584146;7500,17702014726;7397,65324856312;300,687984483482
1070;10,7;-100,774114694882;7495,77844592865;7395,00433123376;300,511642190115
1071;10,71;-100,596830551001;7512,63167349724;7412,03484294624;301,187301313363
1072;10,72;-102,45009260476;7518,31363317784;7415,86354057308;301,415095537378
1073;10,73;-106,067811039073;7516,37980234801;7410,31199130894;301,337566741325
1074;10,74;-110,451065931727;7542,26692623917;7431,81586030745;302,375401859883
1075;10,75;-114,685661471358;7530,47832401168;7415,79266254032;301,902787542362
1076;10,76;-118,030214060486;7488,36429210656;7370,33407804607;300,214402943171
1077;10,77;-120,409319861759;7498,48938189773;7378,08006203598;300,620325741239
1078;10,78;-121,800638409848;7513,09255324176;7391,29191483191;301,205778344118
1079;10,79;-122,284684882068;7567,05746930379;7444,77278442172;303,369274192272
1080;10,8;-122,190446399603;7581,10550922111;7458,91506282151;303,932471140469
1081;10,81;-121,460309866243;7588,34046622466;7466,88015635841;304,222526246286
1082;10,82;-120,375496999932;7594,1883697054;7473,81287270547;304,456973287516
1083;10,83;-119,226172221958;7616,36265804917;7497,13648582721;305,34595791435
1084;10,84;-117,866262267758;7582,62685840268;7464,76059613492;303,993463223439
1085;10,85;-116,803039170295;7623,30432246182;7506,50128329153;305,624254689959
1086;10,86;-114,546505468817;7664,41848751013;7549,87198204131;307,272553841951
1087;10,87;-111,483794664;7689,98872175274;7578,50492708874;308,297684605735
1088;10,88;-107,550013202643;7709,30745088314;7601,7574376805;309,07218762205
1089;10,89;-103,095038529015;7736,87707015095;7633,78203162194;310,17747530104
1090;10,9;-98,665338095214;7719,19245079749;7620,52711270227;309,468485028482
1091;10,91;-95,2144584559715;7710,22985830696;7615,01539985099;309,109167659774
1092;10,92;-93,4765848139296;7716,78200277172;7623,30541795779;309,371848274893
1093;10,93;-93,0778347158879;7703,8197983074;7610,74196359151;308,852183322403
1094;10,94;-93,8658236148338;7688,50337278976;7594,63754917493;308,238135799789
1095;10,95;-95,6848086858431;7730,9795546924;7635,29474600656;309,941039276674
1096;10,96;-98,0659730294902;7676,17518767942;7578,10921464993;307,743889180915
1097;10,97;-100,958897799655;7655,99809663814;7555,03919883848;306,934973761766
1098;10,98;-103,90616702816;7651,64465844196;7547,7384914138;306,76044100697
1099;10,99;-106,622810222794;7627,96496686859;7521,34215664579;305,811103582898
1100;11;-108,97939657883;7623,03935729555;7514,05996071672;305,613632028442
1101;11,01;-110,425141749551;7662,07518104061;7551,65003929106;307,178608846059
1102;11,02;-110,274700291078;7700,31612150272;7590,04142121164;308,711718168867
1103;11,03;-108,450771666719;7663,99005433732;7555,5392826706;307,255377619727
1104;11,04;-105,32556314675;7698,22693514588;7592,90137199913;308,627961047781
1105;11,05;-101,639180844319;7706,4971893043;7604,85800845998;308,959522029259
1106;11,06;-98,1513310161196;7698,56939742952;7600,4180664134;308,64169062957
1107;11,07;-95,6781199838583;7752,09154043387;7656,41342045002;310,787435358259
1108;11,08;-94,9286826500879;7681,24053276297;7586,31185011288;307,946962841682
1109;11,09;-95,725525565855;7666,93266144382;7571,20713587796;307,373349048614
1110;11,1;-97,7506342275484;7697,15741862456;7599,40678439702;308,585083290855
1111;11,11;-100,270568685434;7733,2678273489;7632,99725866347;310,032777923799
1112;11,12;-102,533148109872;7729,59295841059;7627,05981030072;309,885449543238
1113;11,13;-104,299859976059;7776,55532584584;7672,25546586978;311,768207719844
1114;11,14;-105,547116016045;7802,41728865985;7696,8701726438;312,805034111067
1115;11,15;-106,495541944145;7841,61334429619;7735,11780235204;314,37643475099
1116;11,16;-107,137261092738;7752,69035872583;7645,55309763309;310,811442453664
1117;11,17;-107,853366585006;7711,14258946582;7603,28922288082;309,14575976844
1118;11,18;-108,798104403819;7754,20534240666;7645,40723800284;310,872179338712
1119;11,19;-109,810884641618;7792,64720566665;7682,83632102504;312,413343814216
1120;11,2;-112,130063424529;7721,07743161976;7608,94736819523;309,544055389384
1121;11,21;-113,081596666449;7726,31016936272;7613,22857269627;309,753839953273
1122;11,22;-114,300537358034;7732,68430721183;7618,3837698538;310,009384143433
1123;11,23;-115,55186327928;7701,12593331225;7585,57407003297;308,744184160025
1124;11,24;-116,85465054305;7685,13936536436;7568,28471482131;308,103270101311
1125;11,25;-117,87588348543;7677,65068343336;7559,77479994793;307,803042963975
1126;11,26;-118,406451813644;7648,43615823333;7530,02970641969;306,631809714888
1127;11,27;-118,266503669234;7676,20563333783;7557,9391296686;307,745109771261
1128;11,28;-117,546847546403;7685,79533539159;7568,24848784519;308,129568454648
1129;11,29;-116,193209495994;7673,64588435568;7557,45267485969;307,642487425127
1130;11,3;-114,432185734206;7656,81400034482;7542,38181461061;306,967683981862
1131;11,31;-112,491072194856;7647,77879733758;7535,28772514273;306,605455600539
1132;11,32;-110,863162824479;7629,77265005325;7518,90948722877;305,883575020828
1133;11,33;-109,632732271592;7636,41138209343;7526,77864982183;306,149726999818
1134;11,34;-108,7444960258;7675,11620884498;7566,37171281918;307,701433888129
1135;11,35;-108,280593521724;7692,73397784739;7584,45338432566;308,407744077635
1136;11,36;-108,0170879896;7694,18494188123;7586,16785389163;308,465914364779
1137;11,37;-107,872246479171;7661,67396665652;7553,80172017735;307,162523846441
1138;11,38;-107,907376706416;7686,19735902561;7578,2899823192;308,145685897731
1139;11,39;-107,991178996491;7739,8670339715;7631,87585497501;310,29734529777
1140;11,4;-108,162136196904;7733,43177263278;7625,26963643587;310,039350618929
1141;11,41;-108,437113781749;7755,60735387514;7647,17024009339;310,928387079083
1142;11,42;-108,733212727085;7738,31168986346;7629,57847713637;310,234990331512
1143;11,43;-108,892535659256;7691,55860247031;7582,66606681105;308,360622356081
1144;11,44;-109,114217674949;7659,52685200846;7550,41263433351;307,076444334685
1145;11,45;-109,069637574729;7668,57638140909;7559,50674383436;307,439247072366
1146;11,46;-108,643308584164;7625,63202853389;7516,98871994972;305,71757425367
1147;11,47;-107,523091696752;7622,35259716827;7514,82950547152;305,586099275822
1148;11,48;-105,900231987478;7601,35101913259;7495,45078714511;304,744129525834
1149;11,49;-104,016239054722;7569,55580590855;7465,53956685383;303,469434467987
1150;11,5;-101,987488002758;7537,07056862072;7435,08308061796;302,167075803744
1151;11,51;-100,101024548088;7555,79295274873;7455,69192820064;302,917670880774
1152;11,52;-98,6620666654366;7584,95610955192;7486,29404288649;304,086844730508
1153;11,53;-98,4804331460052;7563,29740499433;7464,81697184833;303,218530262402
1154;11,54;-99,4715134092488;7549,75651894547;7450,28500553623;302,675665510915
1155;11,55;-102,386766382589;7514,07467777383;7411,68791139124;301,24515248759
1156;11,56;-104,712263124009;7487,40130886127;7382,68904573726;300,175796188912
1157;11,57;-106,632896687795;7475,88559025651;7369,25269356872;299,714121990044
1158;11,58;-107,794134552011;7449,19371024783;7341,39957569582;298,64402356699
1159;11,59;-108,474800783768;7492,98533125188;7384,51053046811;300,399664030088
1160;11,6;-109,103792584225;7530,85657090275;7421,75277831852;301,917951757154
1161;11,61;-109,979059516996;7596,6813141297;7486,70225461271;304,556917386483
1162;11,62;-111,108892628207;7645,0885837324;7533,9796911042;306,497602825252
1163;11,63;-112,284505163154;7674,15951323752;7561,87500807436;307,663079210206
1164;11,64;-113,251911305219;7693,16300626308;7579,91109495786;308,424944163613
1165;11,65;-114,019140912171;7705,46325469905;7591,44411378688;308,918070779281
1166;11,66;-114,480648433517;7713,0587467427;7598,57809830918;309,22258001788
1167;11,67;-114,245673444514;7698,66538392442;7584,41971047991;308,645538803501
1168;11,68;-113,215970759462;7679,33501070581;7566,11903994634;307,870568966548
1169;11,69;-111,451933773414;7675,55086167705;7564,09892790363;307,718859461375
1170;11,7;-109,911100304612;7676,04566698235;7566,13456667773;307,738696594493
1171;11,71;-109,347305157938;7675,01929445937;7565,67198930143;307,69754851433
1172;11,72;-109,615061288544;7669,05183870515;7559,43677741661;307,458308528606
1173;11,73;-110,253497278004;7688,52671757352;7578,27322029552;308,239071710496
1174;11,74;-111,042416338216;7643,36444930158;7532,32203296336;306,42848092245
1175;11,75;-111,691157741051;7664,9229915773;7553,23183383625;307,292779806046
1176;11,76;-112,236727186997;7725,24606094303;7613,00933375604;309,711179011387
1177;11,77;-112,531479133098;7721,12152749851;7608,59004836541;309,545823227779
1178;11,78;-112,189833887569;7706,22512499814;7594,03529111057;308,948614757651
1179;11,79;-111,011100941586;7715,98936241135;7604,97826146977;309,340070700612
1180;11,8;-109,188010911152;7744,87899293897;7635,69098202782;310,498278667236
1181;11,81;-106,808252561907;7811,59120480132;7704,78295223941;313,172823610833
1182;11,82;-103,551065543455;7761,74120372571;7658,19013818226;311,174297934752
1183;11,83;-99,5989946778007;7726,56836651581;7626,96937183801;309,764191279829
1184;11,84;-95,7205078192855;7720,54665488716;7624,82614706788;309,522776133507
1185;11,85;-92,8961474134067;7723,89852101701;7631,00237360361;309,657155077915
1186;11,86;-91,1932533508343;7717,65023661154;7626,4569832607;309,406656451107
1187;11,87;-90,4080644225275;7710,73368751902;7620,32562309649;309,129366568399
1188;11,88;-90,9378195002698;7702,60287158827;7611,665052088;308,803395774929
1189;11,89;-92,8946171919144;7689,60614257861;7596,7115253867;308,282346706314
1190;11,9;-96,5055461719171;7668,66472471103;7572,15917853911;307,442788824691
1191;11,91;-99,8078869624131;7625,20579987585;7525,39791291344;305,700486412174
1192;11,92;-103,46002482118;7650,43377283863;7546,97374801745;306,71189565257
1193;11,93;-106,687980525476;7629,15796434377;7522,4699838183;305,858931788198
1194;11,94;-109,453539083442;7629,69281777346;7520,23927869002;305,880374482062
1195;11,95;-111,525385916076;7642,12582738449;7530,60044146842;306,378823597458
1196;11,96;-112,920774053058;7669,63513931042;7556,71436525736;307,48169350777
1197;11,97;-113,414371283888;7625,50467828326;7512,09030699937;305,712468682151
1198;11,98;-113,025796659794;7637,50696373029;7524,48116707049;306,193649727687
1199;11,99;-111,743556786658;7630,08479061104;7518,34123382439;305,896088980825
1200;12;-109,785470513806;7577,74775854523;7467,96228803143;303,797856279991
1201;12,01;-107,451491587571;7589,16566250519;7481,71417091762;304,255609012963
1202;12,02;-105,092257153963;7552,2674220358;7447,17516488184;302,776329586901
1203;12,03;-103,145185715589;7534,30157614112;7431,15639042553;302,056064721538
1204;12,04;-101,512693002992;7468,21396997002;7366,70127696703;299,406560710427
1205;12,05;-100,865477117539;7479,26907345849;7378,40359634095;299,849768487693
1206;12,06;-101,145912763284;7451,2338721898;7350,08795942652;298,725815260799
1207;12,07;-101,931524952446;7448,04358155746;7346,11205660501;298,597914004925
1208;12,08;-103,213128877416;7475,38897445916;7372,17584558174;299,694212272877
1209;12,09;-104,738510695622;7459,63557992732;7354,8970692317;299,062646319457
1210;12,1;-105,982729438153;7489,53283473828;7383,55010530013;300,261250734599
1211;12,11;-106,821294521601;7481,55385377757;7374,73255925597;299,941367124271
1212;12,12;-107,112000972236;7479,51753592947;7372,40553495723;299,859729543201
1213;12,13;-107,014246503662;7462,82557612051;7355,81132961685;299,190535771034
1214;12,14;-106,938558407875;7402,88560556104;7295,94704715317;296,787495297575
1215;12,15;-107,102902834278;7402,70643471516;7295,60353188088;296,780312197711
1216;12,16;-107,112774459021;7374,47886034822;7267,36608588919;295,648646582293
1217;12,17;-107,15017000587;7426,15761863468;7319,00744862881;297,720488570558
1218;12,18;-107,270664868768;7466,13055998074;7358,85989511197;299,32303516845
1219;12,19;-107,691925166439;7497,43739668322;7389,74547151678;300,578150828165
1220;12,2;-108,456221241625;7424,80481209387;7316,34859085224;297,666253494365
1221;12,21;-109,114891693286;7406,84283915695;7297,72794746367;296,946143898919
1222;12,22;-109,509982488532;7380,76550291198;7271,25552042345;295,900683017778
1223;12,23;-109,578276965341;7398,16606200135;7288,58778503601;296,598285091358
1224;12,24;-109,535564476729;7365,95099439392;7256,41542991719;295,306757741689
1225;12,25;-110,507294011908;7365,42946365368;7254,92216964177;295,285849164903
1226;12,26;-111,073235672344;7388,69976837212;7277,62653269978;296,218773948587
1227;12,27;-111,794709689978;7404,79805841707;7293,00334872709;296,864167033875
1228;12,28;-112,398841676307;7382,87678659011;7270,4779449138;295,985326037822
1229;12,29;-112,632577987274;7402,67355622314;7290,04097823587;296,778994073156
1230;12,3;-112,53906005881;7392,21288954233;7279,67382948352;296,359617734151
1231;12,31;-111,874332829491;7352,23611008347;7240,36177725398;294,756917263303
1232;12,32;-110,634475528381;7344,80993513042;7234,17545960204;294,459196079782
1233;12,33;-108,984691943385;7331,61988970213;7222,63519775875;293,930396804189
1234;12,34;-107,149293049221;7335,21911809515;7228,06982504593;294,074692695911
1235;12,35;-105,518829385918;7316,95207667404;7211,43324728812;293,342352665451
1236;12,36;-104,252288640605;7318,38171084307;7214,12942220247;293,39966782157
1237;12,37;-103,519550811613;7284,92865020161;7181,40909939;292,058508359325
1238;12,38;-103,284301983092;7277,4607109508;7174,17640896771;291,759112812321
1239;12,39;-103,285915998786;7250,09133812926;7146,80542213047;290,661853170558
1240;12,4;-103,472607736307;7215,61636291324;7112,14375517693;289,279724350801
1241;12,41;-103,692936084992;7256,42943364904;7152,73649756404;290,915952395442
1242;12,42;-103,297296773815;7262,67102837106;7159,37373159724;291,166182827588
1243;12,43;-102,463132947665;7267,78772871848;7165,32459577082;291,371315361199
1244;12,44;-101,277460879693;7290,43871361833;7189,16125273864;292,27941112718
1245;12,45;-99,8755501636985;7239,68977714282;7139,81422697912;290,244846425239
1246;12,46;-98,385918044549;7220,17456217077;7121,78864412622;289,462466137287
1247;12,47;-97,9283863284747;7243,40841364838;7145,48002731991;290,393929481929
1248;12,48;-99,1058667473346;7233,83169967124;7134,72583292391;290,009991500729
1249;12,49;-101,499048533651;7166,88769577947;7065,38864724582;287,326153832711
1250;12,5;-104,501340997954;7219,2834614633;7114,78212046535;289,426741210398
1251;12,51;-107,002144069852;7197,91300165183;7090,91085758198;288,569982700441
1252;12,52;-109,037638533154;7197,82731323473;7088,78967470158;288,566547384533
1253;12,53;-110,581413946768;7213,86490126028;7103,28348731351;289,209506878212
1254;12,54;-111,573602416451;7225,36326498828;7113,78966257183;289,670485306447
1255;12,55;-112,437581467945;7201,08851882149;7088,65093735354;288,697291676599
1256;12,56;-113,287173763682;7207,64044931572;7094,35327555204;288,959963713471
1257;12,57;-114,280629867257;7223,62948294762;7109,34885308036;289,600976623393
1258;12,58;-115,368081445599;7232,17929974644;7116,81121830084;289,943745490586
1259;12,59;-116,284314516442;7265,6738664064;7149,38955188995;291,286568961695
1260;12,6;-117,961101001991;7261,82449521691;7143,86339421492;291,132244648898
1261;12,61;-118,417216063832;7280,24432452118;7161,82710845735;291,870710065534
1262;12,62;-118,868957609508;7282,26364459951;7163,39468699001;291,95166619267
1263;12,63;-119,083308759538;7329,09378333034;7210,0104745708;293,829123216714
1264;12,64;-119,411066961705;7356,13745323846;7236,72638627675;294,913325172997
1265;12,65;-119,701303209222;7340,03762506169;7220,33632185246;294,267870422796
1266;12,66;-120,228843501781;7322,90515906548;7202,6763155637;293,581016411778
1267;12,67;-120,905232240067;7310,03788001826;7189,13264777819;293,065157093777
1268;12,68;-121,454202404285;7308,71778534991;7187,26358294562;293,01223346223
1269;12,69;-122,042449733529;7321,84986936441;7199,80741963088;293,538709019245
1270;12,7;-122,443226560093;7370,51927430711;7248,07604774701;295,489903669573
1271;12,71;-122,711417272432;7395,03378500633;7272,3223677339;296,472709647745
1272;12,72;-122,724909934534;7404,1748947405;7281,44998480596;296,839183912889
1273;12,73;-122,64730087849;7378,34348323924;7255,69618236075;295,803582347778
1274;12,74;-122,419707912245;7372,14982528226;7249,73011737001;295,555273738173
1275;12,75;-122,003179378124;7390,79494329698;7268,79176391886;296,302771156066
1276;12,76;-121,442285130095;7393,30245120174;7271,86016607164;296,403299116397
1277;12,77;-120,671160807482;7396,64475067245;7275,97358986497;296,537294525931
1278;12,78;-119,870562555701;7378,15781890911;7258,28725635341;295,796138919034
1279;12,79;-118,817075751487;7372,59451416054;7253,77743840905;295,57310166439
1280;12,8;-117,581494670594;7372,16278496776;7254,58129029717;295,555793302138
1281;12,81;-116,161381289017;7371,25909779425;7255,09771650523;295,519563773945
1282;12,82;-114,433794355249;7355,19373378684;7240,75993943159;294,875490719348
1283;12,83;-112,165219261856;7367,09921229836;7254,93399303651;295,352790698845
1284;12,84;-109,711241708487;7325,68572459935;7215,97448289086;293,692491466814
1285;12,85;-107,0497002462;7290,76563571569;7183,71593546949;292,292517690701
1286;12,86;-104,25640652156;7339,26186926287;7235,00546274131;294,236769763842
1287;12,87;-102,391050404973;7358,78932858005;7256,39827817508;295,019640937201
1288;12,88;-101,934841643358;7369,54127986386;7267,6064382205;295,450695104604
1289;12,89;-103,014801912551;7374,60244960259;7271,58764769003;295,65360137252
1290;12,9;-105,539077430422;7307,82935396954;7202,29027653912;292,97661555076
1291;12,91;-109,20327021056;7349,40927253792;7240,20600232736;294,643587126995
1292;12,92;-113,54065607714;7338,81629368813;7225,27563761099;294,218906289267
1293;12,93;-117,737572299484;7380,54871485355;7262,81114255406;295,891991814334
1294;12,94;-121,423160332236;7393,44288662049;7272,01972628826;296,408929282579
1295;12,95;-124,997487436146;7395,13615744951;7270,13867001336;296,476813839356
1296;12,96;-127,251986517126;7379,61590844474;7252,36392192761;295,854594873138
1297;12,97;-128,524464591322;7419,69667620424;7291,17221161292;297,46146431659
1298;12,98;-129,216382634206;7425,9482600073;7296,73187737309;297,712095218837
1299;12,99;-129,432977146682;7381,11799598258;7251,6850188359;295,914814741691
1300;13;-129,251532949869;7417,43119695402;7288,17966400415;297,370639475015
1301;13,01;-128,83054040324;7401,26555078563;7272,43501038239;296,722546029862
1302;13,02;-128,179358878252;7368,80408046036;7240,62472158211;295,421140201806
1303;13,03;-126,956970887699;7454,52231250665;7327,56534161895;298,857651414574
1304;13,04;-125,063605105267;7443,84609013494;7318,78248502968;298,429633278706
1305;13,05;-122,503751650994;7434,60382159233;7312,10006994134;298,05910347752
