n_update;cutoff_factor;cutoff_radius_nm;seed;original_runtime_s;optimized_runtime_s;speedup;list_force_relative_l2;cutoff_force_relative_l2;total_force_relative_l2;list_force_absolute_l2_kJ_per_mol_nm;cutoff_force_absolute_l2_kJ_per_mol_nm;total_force_absolute_l2_kJ_per_mol_nm;list_energy_absolute_error_kJ_mol;cutoff_energy_absolute_error_kJ_mol;total_energy_absolute_error_kJ_mol;n_missing_pairs_max;missed_pair_fraction_max
35;2,4;0,8160000000000001;1;155,08813633397222;0,06828687497181818;2271,126572975798;0,0045242346843677155;0,007358607667381307;0,008601877785078026;2,458967067563143;2,6945768587610597;3,636992736843826;1,260248782635884;11,729012943662951;12,935003024193335;39;0,06854130052724078
40;2,0;0,68;2;153,6621980839991;0,06410837499424815;2396,913010161087;0,02917649620349227;0,016228338269287785;0,03319259821225472;12,78088440642689;7,023605841342575;14,540553642648977;3,3808619209473676;19,736501978358973;22,73739686352438;32;0,0975609756097561
14;3,0;1,02;1;155,08813633397222;0,21573100000387058;718,8959228446059;9,658105939026432e-05;0,0016898618347640207;0,0016937811254272759;0,05230919261231083;0,8283772358073008;0,8299744584072304;0,006171614629892019;6,135367764786224;6,141539379416116;1;0,0009191176470588235
15;2,9;0,986;2;153,6621980839991;0,18479625001782551;831,5222742300062;0,00017693546193201187;0,0019987988890989784;0,0020051316526125767;0,11129738432064529;0,9424576309604129;0,9432435739485768;0,01722596789079489;6,572639699153768;6,580235711436984;2;0,002036659877800407
33;2,4;0,8160000000000001;2;153,6621980839991;0,09228425001492724;1665,096677484444;0,004371419577435734;0,006192322787900629;0,006883466071550069;2,4945618695266996;2,7160381720080955;3,6852102565767444;0,9304520373871554;11,859634032949259;12,685077104545528;27;0,04981549815498155
40;2,7;0,9180000000000001;3;153,75830283400137;0,07220337499165908;2129,516838399362;0,0033992981077206334;0,0034282049267747626;0,00480165058608012;1,4034538065836204;1,4153998332309639;1,9824530866551913;0,7939722299421277;8,419635426777774;9,14360364711149;50;0,0639386189258312
29;2,5;0,8500000000000001;1;155,08813633397222;0,09704466600669548;1598,1108773487056;0,004196171141043936;0,008247122207616883;0,009282583026224814;1,1172824946074968;2,1960350357387672;2,4717564545019846;0,4693277587000466;10,397219515090441;10,866547273790488;22;0,0343213728549142
12;2,7;0,9180000000000001;2;153,6621980839991;0,22942687501199543;669,7654669966846;0,00024525710791178565;0,002836816824253959;0,0028368168242539596;0,12269497347185418;1,3778908005332688;1,377890800533269;0,012831554515003063;8,128515124340993;8,132707806124216;1;0,0012610340479192938
28;2,4;0,8160000000000001;3;153,75830283400137;0,09344500000588596;1645,4417339003303;0,003420738122387557;0,0057327207889743765;0,006627150847165415;1,5913328221074161;2,70230320519153;3,082960296863227;0,4069179344190701;11,95922062199638;12,357999300805545;13;0,023809523809523808
1;1,0;0,34;1;155,08813633397222;1,8945880000246689;81,85850239310756;0,0;0,5101558639455478;0,5101558639455478;0,0;188,84602182616075;188,84602182616075;0,0;121,76946676548583;121,76946676548583;0;0,0
