n_update;cutoff_factor;n_seeds;speedup_valid;speedup_median;list_error_max;cutoff_error_max;total_error_valid;total_error_max;list_force_absolute_l2_max_kJ_per_mol_nm;cutoff_force_absolute_l2_max_kJ_per_mol_nm;total_force_absolute_l2_max_kJ_per_mol_nm;list_energy_absolute_error_max_kJ_mol;cutoff_energy_absolute_error_max_kJ_mol;total_energy_absolute_error_max_kJ_mol;n_missing_pairs_max;missed_pair_fraction_max;acceptable
4;2,9;3;3;224,8422386606333;4,533977149304305e-18;0,002929269741501684;3;0,002929269741501684;2,415863880433217e-15;0,9701822101116426;0,9701822101116426;2,842170943040401e-14;6,7789791830672215;6,778979183067236;0;0,0;True
4;3,0;3;3;211,02579807450346;1,2000523370697248e-17;0,002419304996971091;3;0,0024193049969710913;4,0539595256243094e-15;0,7991556901232336;0,7991556901232336;1,4210854715202004e-14;6,1582860736191805;6,1582860736191805;0;0,0;True
5;1,0;3;3;382,53955975620164;0,0;0,5247126815834455;3;0,5247126815834455;0,0;236,3779015784383;236,3779015784383;0,0;126,48012204683315;126,48012204683315;0;0,0;False
5;2,0;3;3;294,4219907151983;1,3520720215557395e-18;0,021237589755873372;3;0,021237589755873372;5,087681048627601e-16;7,404093628595621;7,404093628595621;1,4210854715202004e-14;20,77566971991773;20,77566971991773;0;0,0;False
5;2,1;3;3;303,1162913258;2,1795410583662055e-18;0,016400823509363036;3;0,016400823509363036;9,934014815290038e-16;5,808381280537576;5,808381280537576;1,4210854715202004e-14;17,96391457133015;17,96391457133015;0;0,0;False
5;2,2;3;3;301,57426895533854;2,8545938954988233e-18;0,012679954470367695;3;0,012679954470367695;1,0190492755571723e-15;4,420191542833969;4,420191542833969;2,842170943040401e-14;15,30360491119157;15,303604911191556;0;0,0;False
5;2,3;3;3;296,0284804036761;3,2661428998614263e-18;0,009861899732557423;3;0,009861899732557423;1,216267565251921e-15;3,462912315408386;3,462912315408386;1,4210854715202004e-14;13,397747540512654;13,397747540512654;0;0,0;True
5;2,4;3;3;287,5413526355326;3,3928371326847643e-18;0,007845419666632806;3;0,007845419666632806;1,3019998222156733e-15;2,732681123510283;2,732681123510283;0,0;11,73130327047518;11,73130327047518;0;0,0;True
5;2,5;3;3;276,71856221703985;3,3936141932608125e-18;0,0059556523379860095;3;0,0059556523379860095;1,302295630426287e-15;2,153366165366118;2,153366165366118;1,4210854715202004e-14;10,468556388863675;10,46855638886369;0;0,0;True
5;2,6;3;3;275,06166699943117;4,0144473920727455e-18;0,004913015844191231;3;0,004913015844191231;1,6681077853815917e-15;1,7538612636273017;1,7538612636273017;1,4210854715202004e-14;9,480090098555976;9,480090098555976;0;0,0;True
5;2,7;3;3;279,35550867271746;6,031111153652344e-18;0,004025956124946613;3;0,004025956124946613;2,3144825978104195e-15;1,4111990830493333;1,4111990830493333;1,4210854715202004e-14;8,386645332353993;8,386645332353993;0;0,0;True
5;2,8;3;3;266,1470940154797;2,0076408948894323e-17;0,0033753759823650495;3;0,0033753759823650495;7,167058694126704e-15;1,1832019642303289;1,1832019642303289;2,842170943040401e-14;7,602339045479923;7,602339045479937;0;0,0;True
5;2,9;3;3;277,72700632525954;2,084400121865624e-17;0,002772828686564543;3;0,002772828686564543;7,260013185698802e-15;0,9658254694578154;0,9658254694578154;2,842170943040401e-14;6,76421057726256;6,76421057726256;0;0,0;True
5;3,0;3;3;264,09571299421117;3,094562064653647e-17;0,0022708237182957128;3;0,0022708237182957128;1,077842983955071e-14;0,7947232998109608;0,7947232998109608;1,4210854715202004e-14;6,126620078871525;6,126620078871525;0;0,0;True
6;1,0;3;3;484,1127198911451;0,0;0,5727505020928496;3;0,5727505020928496;0,0;212,50389672986114;212,50389672986114;0,0;125,57474127912593;125,57474127912593;0;0,0;False
6;2,0;3;3;385,21385499431113;2,4564901166559197e-18;0,022090491874905936;3;0,022090491874905936;9,930136612989092e-16;7,458935501494357;7,458935501494357;1,4210854715202004e-14;20,8319667532336;20,831966753233587;0;0,0;False
6;2,1;3;3;369,3061018111849;3,2283423399488314e-18;0,016955361147532017;3;0,016955361147532017;1,2609709600486848e-15;5,79251640906684;5,79251640906684;2,842170943040401e-14;17,87244167701985;17,87244167701985;0;0,0;False
6;2,2;3;3;367,19469603771904;3,7883060538302106e-18;0,013213478643625525;3;0,013213478643625525;1,4054300946555646e-15;4,45212088037893;4,45212088037893;1,4210854715202004e-14;15,378989449130529;15,378989449130529;0;0,0;False
6;2,3;3;3;354,8286484116659;5,116535933828719e-18;0,010229578825366438;3;0,010229578825366438;1,9984014443252818e-15;3,4467514041920135;3,4467514041920135;1,4210854715202004e-14;13,348476480844795;13,34847648084478;0;0,0;False
6;2,4;3;3;358,20034218271815;3,1138663892317673e-18;0,008081169587990997;3;0,008081169587990997;1,2853446442662687e-15;2,722872537164349;2,722872537164349;1,4210854715202004e-14;11,778295380813148;11,778295380813148;0;0,0;True
6;2,5;3;3;355,5152187333605;9,44011796501993e-18;0,006219732522243974;3;0,006219732522243974;3,735632655828145e-15;2,1529311601128263;2,1529311601128263;2,842170943040401e-14;10,377978590425158;10,377978590425158;0;0,0;True
6;2,6;3;3;351,65028892118653;4,2518137459579305e-18;0,004910810450864336;3;0,004910810450864336;1,7559789261869217e-15;1,7630147032270564;1,7630147032270564;1,4210854715202004e-14;9,45356264509536;9,453562645095346;0;0,0;True
6;2,7;3;3;340,2069341111443;4,958996609928856e-18;0,004159781800942738;3;0,004159781800942738;1,9367377718087527e-15;1,415085981923988;1,415085981923988;1,4210854715202004e-14;8,383472725826977;8,383472725826962;0;0,0;True
6;2,8;3;3;335,37798156487867;1,8197240820738697e-17;0,0034464662664584;3;0,0034464662664584;7,18638633086783e-15;1,1792284887517723;1,1792284887517723;1,4210854715202004e-14;7,62351922258847;7,62351922258847;0;0,0;True
6;2,9;3;3;330,7054815958201;1,803237312907959e-17;0,0028559105193660464;3;0,0028559105193660464;7,121260245083239e-15;0,9622789888614729;0,9622789888614729;1,4210854715202004e-14;6,757566338352063;6,757566338352049;0;0,0;True
6;3,0;3;3;331,5087018285843;2,174721471838978e-17;0,0023589629206480695;3;0,00235896292064807;7,327273240768397e-15;0,7991556901232336;0,7991556901232336;1,4210854715202004e-14;6,1582860736191805;6,1582860736191805;0;0,0;True
7;1,0;3;3;543,8008318057605;0,0;0,5831281418695731;3;0,5831281418695731;0,0;237,2143603073293;237,2143603073293;0,0;126,5347117280919;126,5347117280919;0;0,0;False
7;2,0;3;3;436,46950222694744;2,1998188356953473e-18;0,02396666216784399;3;0,02396666216784399;1,0175362097255202e-15;7,478814788692655;7,478814788692655;1,4210854715202004e-14;20,83477164013442;20,83477164013442;0;0,0;False
7;2,1;3;3;425,9897510000162;2,147490695217556e-18;0,01891758235626501;3;0,01891758235626501;9,934014815290038e-16;5,747599617304414;5,747599617304414;1,4210854715202004e-14;17,794457462555428;17,794457462555428;0;0,0;False
7;2,2;3;3;413,1454865490789;3,3525383422760895e-18;0,014691232926610079;3;0,014691232926610079;1,3328457452769193e-15;4,48611016048455;4,48611016048455;1,4210854715202004e-14;15,437992275390428;15,437992275390428;0;0,0;False
7;2,3;3;3;421,10562857988566;4,0170458976064455e-18;0,011159669526269034;3;0,011159669526269034;1,5871724440836618e-15;3,4898314747407215;3,4898314747407215;1,4210854715202004e-14;13,437542841631313;13,437542841631313;0;0,0;False
7;2,4;3;3;414,73766278093836;2,8984528665923656e-18;0,008693301656889047;3;0,008693301656889047;1,145232854980902e-15;2,7185936078440838;2,7185936078440838;1,4210854715202004e-14;11,78306178425197;11,78306178425197;0;0,0;True
7;2,5;3;3;416,38330256671844;3,612596517935387e-18;0,0070176750874704;3;0,0070176750874704;1,440217535688638e-15;2,169443061867554;2,169443061867554;1,4210854715202004e-14;10,389830010702752;10,389830010702738;0;0,0;True
7;2,6;3;3;397,9949826858608;9,204188927004782e-18;0,005734526734176362;3;0,005734526734176362;3,755268863715649e-15;1,7419535354337148;1,7419535354337148;1,4210854715202004e-14;9,441118423089677;9,441118423089677;0;0,0;True
7;2,7;3;3;390,3139169936314;5,4300551640551674e-18;0,004749629801293593;3;0,004749629801293593;2,195543226130338e-15;1,4137074554681883;1,4137074554681883;0,0;8,431433754451731;8,431433754451731;0;0,0;True
7;2,8;3;3;385,35170966989784;3,6095782751122294e-17;0,003966496987725603;3;0,003966496987725603;1,4725376869831113e-14;1,1770071189402425;1,1770071189402425;1,4210854715202004e-14;7,624884608009324;7,624884608009324;0;0,0;True
7;2,9;3;3;381,3761763263544;1,8169673020172614e-17;0,003182046214154549;3;0,003182046214154549;7,179306047334662e-15;0,9595185495547018;0,9595185495547018;1,4210854715202004e-14;6,754927979405863;6,754927979405863;0;0,0;True
7;3,0;3;3;379,59069311829205;2,229484949957728e-17;0,0026496430221091176;3;0,0026496430221091176;7,334292690775807e-15;0,792078668867238;0,7920786688672379;1,4210854715202004e-14;6,122969711928164;6,122969711928164;0;0,0;True
8;1,0;3;3;603,9829947096448;0,0;0,542491969280093;3;0,542491969280093;0,0;214,76898917628748;214,76898917628748;0,0;126,01697607170847;126,01697607170847;0;0,0;False
8;2,0;3;3;508,9560175024369;1,8564158878114934e-18;0,02246008428598406;3;0,02246008428598406;1,4390135079995448e-15;7,464916856483253;7,464916856483253;1,4210854715202004e-14;20,77962718354813;20,77962718354813;0;0,0;False
8;2,1;3;3;482,38425488610073;2,4098686178177688e-18;0,017209328984444702;3;0,017209328984444702;1,0190492755571723e-15;5,709222634745616;5,709222634745616;1,4210854715202004e-14;17,714326368924787;17,714326368924787;0;0,0;False
8;2,2;3;3;491,3630985850543;2,8559669034349827e-18;0,013497391801758;3;0,013497391801758;9,222205069512407e-16;4,433997449926242;4,433997449926242;1,4210854715202004e-14;15,355358123355273;15,35535812335526;0;0,0;False
8;2,3;3;3;494,0006620899836;3,0165537270235083e-18;0,010380437093501126;3;0,010380437093501126;1,2755491433176288e-15;3,455910963940176;3,455910963940176;1,4210854715202004e-14;13,432901688022639;13,432901688022639;0;0,0;False
8;2,4;3;3;470,43495916709924;2,985236202091651e-18;0,008275977528221344;3;0,008275977528221344;1,4136282786843916e-15;2,7188035680848817;2,7188035680848817;1,4210854715202004e-14;11,754243921925493;11,754243921925493;0;0,0;True
8;2,5;3;3;473,35360912271864;2,5938359990779395e-17;0,006496393004138704;3;0,006496393004138704;1,4679474003583786e-14;2,152638620417314;2,152638620417314;1,4210854715202004e-14;10,365668545126553;10,365668545126553;0;0,0;True
8;2,6;3;3;435,37147684939646;2,517600620553304e-17;0,005282840914538338;3;0,005282840914538338;1,424640595856954e-14;1,7417975250636664;1,7417975250636661;1,4210854715202004e-14;9,444814626253432;9,444814626253432;0;0,0;True
8;2,7;3;3;466,0412779205944;4,4024817120225517e-17;0,004385272929237884;3;0,004385272929237884;2,4911479549902388e-14;1,426503703883161;1,426503703883161;1,4210854715202004e-14;8,432570032758207;8,432570032758221;0;0,0;True
8;2,8;3;3;449,1453259165811;4,598967013495455e-17;0,003672911961907216;3;0,003672911961907216;2,0151026971219883e-14;1,1773895909232392;1,1773895909232392;2,842170943040401e-14;7,606561293127953;7,606561293127967;0;0,0;True
8;2,9;3;3;451,1907358228315;3,259652039026574e-17;0,002966849492804116;3;0,002966849492804116;1,428463510414069e-14;0,9623034433933177;0,9623034433933177;1,4210854715202004e-14;6,780972057029842;6,780972057029842;0;0,0;True
8;3,0;3;3;430,275846936521;2,5185604368861487e-17;0,002449891005574576;3;0,002449891005574576;1,4252717163319355e-14;0,7999892968837781;0,7999892968837781;1,4210854715202004e-14;6,119984567945792;6,119984567945792;0;0,0;True
9;1,0;3;3;695,0980505228773;0,0;0,685284816666887;3;0,685284816666887;0,0;261,34719186003247;261,34719186003247;0,0;125,1097547194931;125,1097547194931;0;0,0;False
9;2,0;3;3;553,3948162990814;2,3131422038145828e-18;0,021102098493070716;3;0,021102098493070716;1,1157603309187458e-15;7,370112183609053;7,370112183609053;1,4210854715202004e-14;20,53444691864496;20,53444691864496;0;0,0;False
9;2,1;3;3;522,6922441730683;3,2283423399488314e-18;0,016344666699959164;3;0,016344666699959164;1,2609709600486848e-15;5,79251640906684;5,79251640906684;1,4210854715202004e-14;17,842691517230193;17,842691517230193;0;0,0;False
9;2,2;3;3;536,9447455078149;0,0010965940988944326;0,012941953907695826;3;0,012941953907695826;0,40466794711183324;4,433258153315486;4,433258153315486;0,035839463716698106;15,318000185602358;15,318000185602344;1;0,0023094688221709007;False
9;2,3;3;3;520,6632592830146;8,774060122574222e-18;0,009851245348300666;3;0,009851245348300666;3,728788817768415e-15;3,4523814650304865;3,4523814650304865;2,842170943040401e-14;13,448781966729555;13,44878196672957;0;0,0;True
9;2,4;3;3;525,4868383574342;3,1138663892317673e-18;0,007982395078061932;3;0,007982395078061932;1,2664574440879132e-15;2,7344939426072927;2,7344939426072927;1,4210854715202004e-14;11,77359500737613;11,77359500737613;0;0,0;True
9;2,5;3;3;517,9433244280475;9,44011796501993e-18;0,006152754332802066;3;0,006152754332802066;3,735632655828145e-15;2,142133777943118;2,142133777943118;2,842170943040401e-14;10,362562443329608;10,362562443329608;0;0,0;True
9;2,6;3;3;501,34574168112687;8,662240331643194e-18;0,004895506823362324;3;0,004895506823362324;3,681068501091127e-15;1,7630147032270564;1,7630147032270564;1,4210854715202004e-14;9,47553597896946;9,475535978969447;0;0,0;True
9;2,7;3;3;503,13690418331544;6,341937822701647e-17;0,004065813564451916;3;0,004065813564451916;4,085106895488595e-14;1,4380418980068632;1,4380418980068632;1,4210854715202004e-14;8,459633769477236;8,45963376947725;0;0,0;True
9;2,8;3;3;481,66633688786936;2,2400173513093216e-17;0,0033981300789376594;3;0,0033981300789376594;1,4430607718609632e-14;1,1792284887517723;1,1792284887517723;0,0;7,62351922258847;7,62351922258847;0;0,0;True
9;2,9;3;3;482,32871719688933;6,337371494942826e-17;0,0028064843207275337;3;0,0028064843207275337;4,0832526682784793e-14;0,9640503628844425;0,9640503628844426;1,4210854715202004e-14;6,776867326290343;6,776867326290343;0;0,0;True
9;3,0;3;3;465,91622585644376;7,132631804942633e-05;0,0023312258059569307;3;0,0023312258059569307;0,045960199387028965;0,7998439524796652;0,7998439524796653;0,005523061646115934;6,1382470515639795;6,1382470515639795;1;0,0009174311926605505;True
10;1,0;3;3;763,662671208821;0,0;0,6187642473133428;3;0,6187642473133428;0,0;261,3993974010976;261,3993974010976;0,0;124,97567604421351;124,97567604421351;0;0,0;False
10;2,0;3;3;585,6637097382055;3,363583313651311e-18;0,021949569287050354;3;0,021949569287050354;1,0877919644084146e-15;7,374068582559254;7,374068582559254;2,842170943040401e-14;20,594198650496338;20,594198650496352;0;0,0;False
10;2,1;3;3;591,1188117844786;2,2980033850417106e-18;0,017420389176326552;3;0,017420389176326552;1,134928168126152e-15;5,808381280537576;5,808381280537576;2,842170943040401e-14;17,96391457133015;17,96391457133015;0;0,0;False
10;2,2;3;3;587,4799972704698;0,0012766868261119724;0,013318567939760374;3;0,013318567939760374;0,4557589740823874;4,420191542833969;4,420191542833969;0,03971353053974269;15,387732170972129;15,387732170972129;1;0,002320185614849188;False
10;2,3;3;3;572,2991326080811;3,0767387386108938e-18;0,010268043800278468;3;0,010268043800278468;1,041481514324134e-15;3,4814710294100744;3,4814710294100744;1,4210854715202004e-14;13,465970859601143;13,465970859601143;0;0,0;False
10;2,4;3;3;553,9122259663252;0,0003903828257349174;0,007977940102417647;3;0,007977940102417647;0,2207106100377762;2,7314552448085765;2,7314552448085765;0,021257785374970695;11,859105017193968;11,859105017193968;1;0,0017921146953405018;True
10;2,5;3;3;559,6096030497943;0,0004782611895415027;0,006410022294134518;3;0,006410022294134518;0,17073584885072085;2,153366165366118;2,153366165366118;0,017045580630806967;10,431150836021672;10,431150836021672;1;0,001579778830963665;True
10;2,6;3;3;551,8522371047496;0,00021173615411598716;0,005280367705236754;3;0,005280367705236754;0,12520478948581865;1,7538612636273017;1,7538612636273017;0,013056745813855741;9,480090098555976;9,480090098555976;1;0,0013698630136986301;True
10;2,7;3;3;540,3363360645724;0,0003049427738782745;0,004320636689134715;3;0,004331496576293037;0,09856639193540713;1,4233735080436118;1,4233735080436118;0,01063146261621739;8,460863585417272;8,460863585417272;1;0,0012853470437017994;True
10;2,8;3;3;539,4937993316921;5,053942825828534e-17;0,0036616990737142353;3;0,0036616990737142353;3,178803858778646e-14;1,1834662915753287;1,1834662915753287;2,842170943040401e-14;7,637985708326909;7,637985708326909;0;0,0;True
10;2,9;3;3;538,7820020639393;9,96745402818489e-05;0,0029289886864962166;3;0,002928988686496216;0,06269809056826695;0,9741878669577722;0,9741878669577722;0,007209697638458579;6,770692886465611;6,770692886465611;1;0,0010183299389002036;True
10;3,0;3;3;521,6033594267119;5,093839450214581e-17;0,002430231702271599;3;0,002430231702271599;3,2042756858926866e-14;0,8067429127181086;0,8067429127181086;1,4210854715202004e-14;6,116056416414125;6,116056416414125;0;0,0;True
11;1,0;3;3;808,6410074429291;0,0;0,671513542952983;3;0,671513542952983;0,0;230,12695329056865;230,12695329056865;0,0;125,07643156888439;125,07643156888439;0;0,0;False
11;2,0;3;3;642,300469854725;1,2663587441937647e-17;0,02404514991607992;3;0,02404514991607992;7,105427357601002e-15;7,4561621997821215;7,4561621997821215;1,4210854715202004e-14;20,685779391096474;20,685779391096474;0;0,0;False
11;2,1;3;3;647,6597173311816;0,0020994712344916885;0,01935846887402488;3;0,01946883742469249;0,6042346104188474;5,819660129076597;5,819660129076597;0,050678096743311585;17,98707960345729;17,98707960345729;1;0,0027472527472527475;False
11;2,2;3;3;649,1094714994128;0,0014474828738574573;0,015180348741207854;3;0,015180348741207854;0,5131509770412935;4,4048533080017584;4,4048533080017584;0,043998996609019514;15,516961285520665;15,516961285520665;1;0,0023148148148148147;False
11;2,3;3;3;610,6037483703859;4,747292526815341e-18;0,011669034302621494;3;0,011669034302621494;1,3654114158067722e-15;3,4452990955657343;3,4452990955657343;1,4210854715202004e-14;13,404768462947544;13,404768462947558;0;0,0;False
11;2,4;3;3;614,0857777143782;0,00046819776045633376;0,009043002927663593;3;0,009043002927663593;0,24093994284002496;2,71919605348025;2,71919605348025;0,022924312442910377;11,765425994338258;11,765425994338258;1;0,0018018018018018018;True
11;2,5;3;3;614,7031158254877;0,000532998324276847;0,0072879788809236965;3;0,0072879788809236965;0,18895715869803933;2,1513428093066818;2,1513428093066818;0,01859871296588267;10,391795855973328;10,391795855973328;1;0,0015748031496062992;True
11;2,6;3;3;609,6091534130705;0,00024201664187158522;0,005900282780875212;3;0,005900282780875212;0,12454346116898307;1,7479633942582853;1,7479633942582853;0,012997469926744998;9,459798067274306;9,459798067274306;1;0,0014326647564469914;True
11;2,7;3;3;599,5686956132449;0,00033795805315839676;0,004931183946958281;3;0,004943506346520696;0,09719837221268955;1,4398654442131018;1,4398654442131018;0,010504618164134172;8,563993837549106;8,563993837549106;1;0,0013020833333333333;True
11;2,8;3;3;584,176902340616;0,00015138999491429826;0,0040753895731895935;3;0,0040753895731895935;0,0863909515848007;1,1719500316056133;1,1719500316056133;0,009493422825642028;7,613228402196569;7,613228402196569;1;0,0011376564277588168;True
11;2,9;3;3;587,35396277261;2,797004665695257e-17;0,003279524432985774;3;0,003279524432985774;1,5962226016561212e-14;0,9670528354748892;0,9670528354748888;1,4210854715202004e-14;6,769979100806381;6,769979100806381;0;0,0;True
11;3,0;3;3;565,9307046082637;1,0570097781860763e-16;0,0027420562920956403;3;0,0027420562920956403;6,03254112168645e-14;0,8072665214478549;0,8072665214478549;1,4210854715202004e-14;6,159018394710756;6,15901839471077;0;0,0;True
12;1,0;3;3;944,5497986897193;0,25304124892519586;0,5322190452429305;3;0,5322190452429305;159,37046515960057;261,1110848309241;261,1110848309241;0,7814238321620817;125,57474127912593;125,57474127912593;1;0,2;False
12;2,0;3;3;738,0308495926481;3,853474778684628e-17;0,021673846756406812;3;0,021673846756406812;2,0097183471152322e-14;7,381254283662116;7,381254283662116;1,4210854715202004e-14;20,55147612713617;20,55147612713617;0;0,0;False
12;2,1;3;3;721,6452009272081;0,0015958760208072496;0,017209329330305775;3;0,017209329330305775;0,5770623698916357;5,7571194119558005;5,784826422495004;0,04869982767053216;17,87244167701985;17,921141504690382;1;0,0027624309392265192;False
12;2,2;3;3;685,3717732957707;0,001952919415245148;0,01341486746293463;3;0,01341486746293463;0,7062007027476505;4,385476091334779;4,385476091334779;0,08472397387460262;15,451958635116227;15,451958635116213;2;0,004618937644341801;False
12;2,3;3;3;716,9656428337847;0,0005574378939848935;0,010380437093501126;3;0,010380437093501126;0,2912079435570273;3,47049332375439;3,47049332375439;0,02698740843560188;13,477608921224885;13,477608921224885;1;0,002074688796680498;False
12;2,4;3;3;697,7671085445746;0,0005574446394147706;0,008230557424664234;3;0,008230557424664234;0,2912079435570273;2,7074447996838558;2,7074447996838558;0,02698740843561609;11,846947068947529;11,846947068947529;1;0,0018450184501845018;True
12;2,5;3;3;700,5684110747046;0,0005790557079188174;0,00649639327766052;3;0,00649639327766052;0,2093976508670725;2,1529311601128263;2,1529311601128263;0,020316825591237375;10,405539797788265;10,405539797788236;1;0,0016207455429497568;True
12;2,6;3;3;659,6412304748937;0,0004408639789055473;0,005282840913693714;3;0,005301673136914891;0,16742591027396583;1,7375217299945318;1,7385858065346265;0,01676106839197189;9,45356264509536;9,453562645095346;1;0,001440922190201729;True
12;2,7;3;3;669,7654669966846;0,00024525710791178565;0,004385272929237884;3;0,004385272929237884;0,12269497347185418;1,4407542030006766;1,4407542030006766;0,012831554515003063;8,566553406762964;8,566553406762964;1;0,0012610340479192938;True
12;2,8;3;3;661,7504790764931;0,0002672432726365513;0,003672911962785811;3;0,003681096670061356;0,08555634582990941;1,1758079268313928;1,1784280940967362;0,009414621825314384;7,600429658460342;7,609844280285657;1;0,0011614401858304297;True
12;2,9;3;3;658,4663334968653;0,00016780324494919776;0,002966849492804116;3;0,002966849492804116;0,08772180041083898;0,9790720961160617;0,9790720961160617;0,014287162527821806;6,780972057029842;6,780972057029842;2;0,0020429009193054137;True
12;3,0;3;3;627,2686010529342;0,0001876940062175811;0,0024498910081792724;3;0,0024498910081792724;0,06787175392262038;0,8163751701380131;0,8163751701380132;0,011463818153359284;6,1582860736191805;6,16974989177254;2;0,0018587360594795538;True
13;1,0;3;3;1061,6407910605915;0,0;0,3979592939023653;3;0,3979592939023653;0,0;212,51336825460518;212,51336825460518;0,0;126,09857423204804;126,09857423204804;0;0,0;False
13;2,0;3;3;797,2007751812116;0,0028454851351037073;0,019055115977332514;3;0,019055115977332514;1,1349417648203088;7,417766646529943;7,417766646529943;0,1294854887571404;20,601168067745988;20,601168067745988;2;0,006060606060606061;False
13;2,1;3;3;795,572814331677;0,0017176412141431882;0,015171325013188906;3;0,015264680623757234;0,6470517183417193;5,748770126269019;5,78251705718278;0,05377305323091264;17,803034485369764;17,856807538600677;1;0,0027548209366391185;False
13;2,2;3;3;802,9907939269365;0,002091173958462081;0,011235478876048298;3;0,011420833850904468;0,7878265815770124;4,334439921790851;4,34743173770624;0,09301049948001605;15,281049691994852;15,281049691994852;2;0,004618937644341801;False
13;2,3;3;3;796,7418922560073;0,0009358600768699215;0,008637895039190097;3;0,008637895039190097;0,41229666790045777;3,4773503800604315;3,4773503800604315;0,03642179748341334;13,438506677644213;13,438506677644199;1;0,002061855670103093;True
13;2,4;3;3;757,508735734382;0,0006178564820079553;0,007166189933329107;3;0,00719029424562185;0,28720155967290767;2,723323347715984;2,723323347715984;0,026667262223952548;11,8125995796712;11,834851512196579;1;0,0018450184501845018;True
13;2,5;3;3;777,4679456474944;0,0007181523265718399;0,005439327223585224;3;0,005471045283340262;0,2857125125274373;2,1562130944521782;2,161497161794717;0,03915715658520469;10,556914335136284;10,556914335136284;2;0,0032414910858995136;True
13;2,6;3;3;771,3168667774662;0,0005549403846049757;0,00461859886512373;3;0,00461859886512373;0,21399939552370395;1,7539330709803724;1,7638527400302808;0,030511448328098822;9,448936128766405;9,448936128766405;2;0,002844950213371266;True
13;2,7;3;3;757,1542129452299;0,00026693225068757226;0,003737859357372604;3;0,003737859357372604;0,14498842467040837;1,4344657643735648;1,4344657643735648;0,021965136215001735;8,459787864773148;8,470819516702306;2;0,002512562814070352;True
13;2,8;3;3;736,1124180762097;0,0002669714916079171;0,0031124777865810618;3;0,0031206196248929566;0,10840558398902024;1,1824541544309113;1,1863596885118288;0,017133765139249135;7,613111870974535;7,624146606717119;2;0,002285714285714286;True
13;2,9;3;3;735,6768595568172;0,00013728657472991175;0,0025037850345707995;3;0,0025037850345707995;0,08632869704542663;0,9776003388067931;0,9776003388067931;0,01408114986156761;6,75867780904818;6,758677809048194;2;0,0019940179461615153;True
13;3,0;3;3;707,387096649573;0,0002329313886210223;0,00209493610822258;3;0,0021069688168531032;0,08774546955353665;0,8168720048974374;0,8183588508366583;0,017999300496143178;6,134022566777148;6,142625812779912;3;0,0027726432532347504;True
14;1,0;3;3;1026,8008227383016;0,0;0,4558041347049687;3;0,4558041347049687;0,0;208,11691891815977;208,11691891815977;8,881784197001252e-16;126,5347117280919;126,5347117280919;0;0,0;False
14;2,0;3;3;836,806682104483;0,00259766006646553;0,019527032817179497;3;0,019527032817179497;1,209037972523763;7,3654569905896405;7,3654569905896405;0,09260287787154198;20,47724116060091;20,47724116060091;1;0,003134796238244514;False
14;2,1;3;3;810,7389036157756;0,0018250414535189283;0,015051411500583978;3;0,015088045922638574;0,7255601846905602;5,747599447988007;5,786874333788357;0,059383525981800744;17,767853510669312;17,817600244616756;1;0,002777777777777778;False
14;2,2;3;3;799,3279336517654;0,002421672164937953;0,011470265737483635;3;0,011600230024254874;0,962767643221481;4,337294249618702;4,364635989417989;0,13706647690467832;15,384494190105954;15,384494190105954;3;0,0069605568445475635;False
14;2,3;3;3;790,2184534018305;0,0006748235799171948;0,008663750213433366;3;0,008663750213433366;0,3121200948299302;3,4898314747407215;3,4898314747407215;0,028649116382013062;13,437542841631313;13,437542841631313;1;0,002070393374741201;True
14;2,4;3;3;785,8622418439749;0,0007739186978711649;0,0069913740716331324;3;0,0070190367639691624;0,3863701260804681;2,7185936078440838;2,7185936078440838;0,05091560282190244;11,783061790354736;11,807449741588684;2;0,003676470588235294;True
14;2,5;3;3;788,9536346927789;0,0006512259062153212;0,005710254246502221;3;0,005710254246502221;0,25889910090683343;2,169443068887162;2,1759141210673056;0,024387951233947547;10,52823735438973;10,52823735438973;1;0,0016207455429497568;True
14;2,6;3;3;753,1645850309562;0,0004998062234829348;0,00470539272591934;3;0,0047053927259193395;0,24955006339802424;1,74981940075985;1,7670302991200038;0,02956402762337973;9,506813451283818;9,506813451283818;2;0,002844950213371266;True
14;2,7;3;3;759,9103294880599;0,0002653185299191483;0,0038143435450038966;3;0,0038231559478976843;0,12342940498197921;1,4304060027626828;1,4304060027626828;0,012897516409111631;8,48068144926512;8,493578965674232;1;0,00130718954248366;True
14;2,8;3;3;743,8082376072781;0,00025866339252298066;0,0031428079794191596;3;0,0031534983483478283;0,10629413458824442;1,1742410691029792;1,177694445735512;0,016847385713916196;7,555955493683598;7,565122983079419;2;0,002242152466367713;True
14;2,9;3;3;719,5877549803251;0,00013510722232439772;0,002510732072690559;3;0,002510732072690559;0,0936463572415504;0,9851198042674528;0,9851198042674528;0,015086358089234864;6,795171666319646;6,795171666319646;2;0,001996007984031936;True
14;3,0;3;3;718,8959228446059;0,00023940846303597104;0,0020982965149468524;3;0,0020982965149468524;0,09517252891746392;0,8283772358073008;0,8299744584072304;0,01929792953585263;6,148482615249023;6,154225561492737;3;0,0027726432532347504;True
15;1,0;3;3;1178,992089323229;0,12085375194467354;0,4425504167650122;3;0,4425504167650122;102,70144168277383;236,3779015784383;236,3779015784383;0,03932228449151154;126,48012204683315;126,48012204683315;1;0,1111111111111111;False
